date,channel,geo,ad_format,impressions,clicks,revenue,ecpm,fill_rate
2026-01-20,Unity,BR,Rewarded,28603,662,35.34,1.6957,0.7285
2026-01-20,Unity,BR,Native,47943,815,26.9,0.7942,0.7066
2026-01-20,Unity,ID,Banner,145849,3085,16.66,0.1647,0.6937
2026-01-20,Unity,ID,Interstitial,26653,481,11.46,0.625,0.6879
2026-01-20,Unity,ID,Rewarded,43900,855,23.72,0.8309,0.6504
2026-01-20,Unity,ID,Native,65125,1562,17.72,0.4287,0.6347
2026-01-20,Unity,DE,Banner,72263,1304,102.37,1.6186,0.8753
2026-01-20,Unity,DE,Interstitial,13913,263,66.32,5.354,0.8904
2026-01-20,Unity,DE,Rewarded,20202,428,136.29,8.0578,0.8373
2026-01-20,Unity,DE,Native,36198,590,106.35,3.7223,0.7893
2026-01-20,Unity,JP,Banner,97233,1942,152.84,1.8046,0.871
2026-01-20,Unity,JP,Interstitial,18378,359,86.29,5.4153,0.8671
2026-01-20,Unity,JP,Rewarded,25013,499,164.39,8.3488,0.7872
2026-01-20,Unity,JP,Native,42485,1006,137.15,4.3501,0.7421
2026-01-20,AppLovin,US,Banner,128722,2468,308.03,2.7068,0.8841
2026-01-20,AppLovin,US,Interstitial,23776,395,185.55,8.6181,0.9056
2026-01-20,AppLovin,US,Rewarded,32691,697,358.69,13.6433,0.8042
2026-01-20,AppLovin,US,Native,63303,1078,302.37,6.3461,0.7527
2026-01-20,AppLovin,IN,Banner,203409,3786,41.13,0.2614,0.7734
2026-01-20,AppLovin,IN,Interstitial,41280,989,27.47,0.8689,0.766
2026-01-20,AppLovin,IN,Rewarded,51406,1159,40.39,1.1071,0.7097
2026-01-20,AppLovin,IN,Native,93557,1539,33.87,0.5308,0.682
2026-01-20,AppLovin,BR,Banner,72061,1573,22.21,0.3604,0.8551
2026-01-20,AppLovin,BR,Interstitial,14346,292,14.34,1.227,0.8144
2026-01-20,AppLovin,BR,Rewarded,23448,397,29.46,1.7134,0.7332
2026-01-20,AppLovin,BR,Native,34401,743,21.59,0.84,0.7471
2026-01-20,AppLovin,ID,Banner,108671,2080,13.53,0.1746,0.7131
2026-01-20,AppLovin,ID,Interstitial,18151,434,6.86,0.5473,0.6902
2026-01-20,AppLovin,ID,Rewarded,27001,486,14.72,0.8184,0.6661
2026-01-20,AppLovin,ID,Native,54944,1058,15.35,0.4371,0.6393
2026-01-20,AppLovin,DE,Banner,52429,1027,78.32,1.6384,0.9118
2026-01-20,AppLovin,DE,Interstitial,9065,203,42.82,5.5087,0.8574
2026-01-20,AppLovin,DE,Rewarded,16059,349,106.54,8.5203,0.7787
2026-01-20,AppLovin,DE,Native,25002,411,82.78,4.1535,0.7971
2026-01-20,AppLovin,JP,Banner,68512,1393,97.18,1.6336,0.8683
2026-01-20,AppLovin,JP,Interstitial,11180,193,55.95,6.2956,0.7949
2026-01-20,AppLovin,JP,Rewarded,19204,415,148.7,9.3859,0.825
2026-01-20,AppLovin,JP,Native,32860,557,96.01,4.1112,0.7107
2026-01-20,ironSource,US,Banner,101036,2207,243.31,2.6393,0.9124
2026-01-20,ironSource,US,Interstitial,20131,457,132.6,7.7761,0.8471
2026-01-20,ironSource,US,Rewarded,32024,766,350.82,13.7566,0.7963
2026-01-20,ironSource,US,Native,45641,832,201.16,5.369,0.8209
2026-01-20,ironSource,IN,Banner,168064,3904,29.66,0.2245,0.7863
2026-01-20,ironSource,IN,Interstitial,30273,635,17.98,0.8272,0.7179
2026-01-20,ironSource,IN,Rewarded,45644,795,35.55,1.1307,0.6889
2026-01-20,ironSource,IN,Native,89645,1755,31.77,0.5485,0.6461
2026-01-20,ironSource,BR,Banner,56769,1107,19.08,0.3776,0.8901
2026-01-20,ironSource,BR,Interstitial,13299,286,12.61,1.2158,0.7798
2026-01-20,ironSource,BR,Rewarded,18072,352,26.63,1.8542,0.7948
2026-01-20,ironSource,BR,Native,33610,699,21.4,0.8821,0.7217
2026-01-20,ironSource,ID,Banner,75813,1239,10.96,0.1974,0.732
2026-01-20,ironSource,ID,Interstitial,15167,245,6.1,0.6148,0.6537
2026-01-20,ironSource,ID,Rewarded,23640,427,13.24,0.8699,0.644
2026-01-20,ironSource,ID,Native,35976,633,9.61,0.4359,0.6129
2026-01-20,ironSource,DE,Banner,37835,649,54.77,1.6803,0.8615
2026-01-20,ironSource,DE,Interstitial,6975,153,35.73,5.8435,0.8766
2026-01-20,ironSource,DE,Rewarded,12778,270,88.08,8.5295,0.8081
2026-01-20,ironSource,DE,Native,17230,344,53.42,3.9435,0.7863
2026-01-20,ironSource,JP,Banner,47862,1031,73.47,1.7199,0.8926
2026-01-20,ironSource,JP,Interstitial,11112,227,55.44,5.8108,0.8586
2026-01-20,ironSource,JP,Rewarded,16722,344,120.07,9.0501,0.7934
2026-01-20,ironSource,JP,Native,26869,441,88.32,4.5903,0.7161
2026-01-21,AdMob,US,Banner,282816,5616,675.12,2.5652,0.9306
2026-01-21,AdMob,US,Interstitial,43904,811,352.15,8.9558,0.8956
2026-01-21,AdMob,US,Rewarded,70640,1628,762.09,13.6115,0.7926
2026-01-21,AdMob,US,Native,115874,2482,573.12,6.0607,0.8161
2026-01-21,AdMob,IN,Banner,389731,7100,74.54,0.2491,0.7678
2026-01-21,AdMob,IN,Interstitial,91920,1731,58.05,0.8401,0.7517
2026-01-21,AdMob,IN,Rewarded,103769,2292,79.65,1.0875,0.7058
2026-01-21,AdMob,IN,Native,202242,3829,76.46,0.5982,0.6321
2026-01-21,AdMob,BR,Banner,138168,3265,40.04,0.3562,0.8137
2026-01-21,AdMob,BR,Interstitial,27509,657,28.69,1.3014,0.8015
2026-01-21,AdMob,BR,Rewarded,45729,1005,65.01,1.9551,0.7272
2026-01-21,AdMob,BR,Native,84068,1630,45.43,0.7795,0.6933
2026-01-21,AdMob,ID,Banner,226020,3871,29.62,0.1815,0.722
2026-01-21,AdMob,ID,Interstitial,34009,716,14.21,0.6372,0.6558
2026-01-21,AdMob,ID,Rewarded,67463,1121,37.66,0.8476,0.6587
2026-01-21,AdMob,ID,Native,103112,1898,25.31,0.3918,0.6264
2026-01-21,AdMob,DE,Banner,98901,2169,144.86,1.6828,0.8704
2026-01-21,AdMob,DE,Interstitial,18815,404,88.23,5.6786,0.8258
2026-01-21,AdMob,DE,Rewarded,26653,586,171.01,8.1268,0.7895
2026-01-21,AdMob,DE,Native,46430,815,152.95,4.1439,0.795
2026-01-21,AdMob,JP,Banner,129269,2805,185.84,1.6516,0.8705
2026-01-21,AdMob,JP,Interstitial,26195,498,131.74,6.1496,0.8178
2026-01-21,AdMob,JP,Rewarded,33033,715,245.87,9.3942,0.7923
2026-01-21,AdMob,JP,Native,57792,936,172.28,4.0525,0.7356
2026-01-21,Unity,US,Banner,166655,3357,431.16,2.7047,0.9566
2026-01-21,Unity,US,Interstitial,34532,556,241.28,7.7024,0.9071
2026-01-21,Unity,US,Rewarded,59504,1392,616.92,12.7225,0.8149
2026-01-21,Unity,US,Native,75015,1331,356.46,6.0469,0.7858
2026-01-21,Unity,IN,Banner,274026,4385,54.06,0.2473,0.7977
2026-01-21,Unity,IN,Interstitial,63339,1146,34.09,0.7463,0.7213
2026-01-21,Unity,IN,Rewarded,72353,1340,59.1,1.1095,0.7361
2026-01-21,Unity,IN,Native,123842,2828,43.3,0.516,0.6776
2026-01-21,Unity,BR,Banner,97343,1601,26.19,0.3255,0.8265
2026-01-21,Unity,BR,Interstitial,18501,372,17.2,1.1836,0.7857
2026-01-21,Unity,BR,Rewarded,29170,598,45.48,1.9586,0.7961
2026-01-21,Unity,BR,Native,50207,1095,29.48,0.82,0.7161
2026-01-21,Unity,ID,Banner,137968,2578,20.01,0.1928,0.752
2026-01-21,Unity,ID,Interstitial,28509,550,10.43,0.5514,0.6635
2026-01-21,Unity,ID,Rewarded,38298,752,23.2,0.9678,0.6259
2026-01-21,Unity,ID,Native,72219,1657,19.05,0.4361,0.6048
2026-01-21,Unity,DE,Banner,71434,1408,100.26,1.63,0.8611
2026-01-21,Unity,DE,Interstitial,15347,306,76.27,5.626,0.8834
2026-01-21,Unity,DE,Rewarded,18596,401,109.97,7.4475,0.7941
2026-01-21,Unity,DE,Native,38047,736,107.43,3.6927,0.7647
2026-01-21,Unity,JP,Banner,85151,1496,122.99,1.7033,0.848
2026-01-21,Unity,JP,Interstitial,15165,318,67.97,5.6378,0.795
2026-01-21,Unity,JP,Rewarded,24803,465,187.6,9.8517,0.7677
2026-01-21,Unity,JP,Native,41884,680,122.67,3.7871,0.7734
2026-01-21,AppLovin,US,Banner,141506,2879,359.28,2.75,0.9233
2026-01-21,AppLovin,US,Interstitial,26153,427,192.7,8.308,0.8869
2026-01-21,AppLovin,US,Rewarded,32483,750,341.68,12.6409,0.8321
2026-01-21,AppLovin,US,Native,55087,1055,264.94,6.334,0.7593
2026-01-21,AppLovin,IN,Banner,188996,3785,33.46,0.2352,0.7527
2026-01-21,AppLovin,IN,Interstitial,43619,994,25.53,0.7906,0.7403
2026-01-21,AppLovin,IN,Rewarded,63709,1470,52.27,1.1977,0.685
2026-01-21,AppLovin,IN,Native,102310,2294,35.04,0.5288,0.6477
2026-01-21,AppLovin,BR,Banner,64743,1448,20.96,0.3954,0.8186
2026-01-21,AppLovin,BR,Interstitial,14526,280,14.59,1.1981,0.8382
2026-01-21,AppLovin,BR,Rewarded,22753,408,27.09,1.6377,0.7269
2026-01-21,AppLovin,BR,Native,39531,762,21.32,0.7764,0.6946
2026-01-21,AppLovin,ID,Banner,104435,1737,13.66,0.1876,0.6968
2026-01-21,AppLovin,ID,Interstitial,22642,518,9.16,0.5713,0.7082
2026-01-21,AppLovin,ID,Rewarded,32452,718,18.24,0.8404,0.6689
2026-01-21,AppLovin,ID,Native,51450,873,12.49,0.4063,0.5975
2026-01-21,AppLovin,DE,Banner,50146,993,74.67,1.6781,0.8873
2026-01-21,AppLovin,DE,Interstitial,9590,166,48.23,5.6551,0.8893
2026-01-21,AppLovin,DE,Rewarded,14466,315,90.85,7.6574,0.8201
2026-01-21,AppLovin,DE,Native,28239,466,83.07,3.6797,0.7994
2026-01-21,AppLovin,JP,Banner,64431,1303,96.68,1.6406,0.9147
2026-01-21,AppLovin,JP,Interstitial,13135,214,67.8,6.3979,0.8068
2026-01-21,AppLovin,JP,Rewarded,20881,412,138.01,8.6669,0.7626
2026-01-21,AppLovin,JP,Native,32171,523,89.53,3.806,0.7312
2026-01-21,ironSource,US,Banner,97610,2059,259.01,2.7515,0.9644
2026-01-21,ironSource,US,Interstitial,17969,309,144.56,9.1899,0.8754
2026-01-21,ironSource,US,Rewarded,33795,732,383.84,13.4065,0.8472
2026-01-21,ironSource,US,Native,45505,808,203.25,5.6061,0.7967
2026-01-21,ironSource,IN,Banner,157056,3082,31.94,0.2535,0.8021
2026-01-21,ironSource,IN,Interstitial,34805,620,22.37,0.8542,0.7525
2026-01-21,ironSource,IN,Rewarded,44745,813,34.91,1.1556,0.6751
2026-01-21,ironSource,IN,Native,73028,1229,27.97,0.555,0.6901
2026-01-21,ironSource,BR,Banner,63964,1495,19.49,0.3735,0.8156
2026-01-21,ironSource,BR,Interstitial,12246,221,11.84,1.1673,0.8282
2026-01-21,ironSource,BR,Rewarded,19044,372,24.62,1.6343,0.791
2026-01-21,ironSource,BR,Native,31230,692,18.21,0.7932,0.7353
2026-01-21,ironSource,ID,Banner,79357,1837,10.48,0.1842,0.7169
2026-01-21,ironSource,ID,Interstitial,15989,308,7.22,0.641,0.7046
2026-01-21,ironSource,ID,Rewarded,22056,393,13.03,0.8831,0.6691
2026-01-21,ironSource,ID,Native,40293,851,10.83,0.4457,0.603
2026-01-21,ironSource,DE,Banner,36947,620,52.07,1.5211,0.9265
2026-01-21,ironSource,DE,Interstitial,7451,177,36.95,5.8906,0.8419
2026-01-21,ironSource,DE,Rewarded,13727,297,83.46,7.8677,0.7728
2026-01-21,ironSource,DE,Native,19705,320,54.51,3.5426,0.7809
2026-01-21,ironSource,JP,Banner,55552,966,78.59,1.6699,0.8472
2026-01-21,ironSource,JP,Interstitial,11380,218,61.07,6.2318,0.8612
2026-01-21,ironSource,JP,Rewarded,14263,291,96.08,8.5221,0.7905
2026-01-21,ironSource,JP,Native,25988,451,81.16,3.996,0.7816
2026-01-22,AdMob,US,Banner,284923,5318,602.43,2.3026,0.9183
2026-01-22,AdMob,US,Interstitial,49236,951,368.55,8.6201,0.8684
2026-01-22,AdMob,US,Rewarded,80236,1444,907.82,13.224,0.8556
2026-01-22,AdMob,US,Native,129107,2567,603.0,6.0514,0.7718
2026-01-22,AdMob,IN,Banner,377653,6361,63.75,0.2228,0.7577
2026-01-22,AdMob,IN,Interstitial,84393,1842,53.96,0.8257,0.7744
2026-01-22,AdMob,IN,Rewarded,103873,2030,97.64,1.2922,0.7275
2026-01-22,AdMob,IN,Native,205151,4768,83.69,0.6133,0.6651
2026-01-22,AdMob,BR,Banner,131236,2713,37.45,0.3378,0.845
2026-01-22,AdMob,BR,Interstitial,32846,537,34.55,1.3172,0.7985
2026-01-22,AdMob,BR,Rewarded,49065,979,66.89,1.8376,0.7419
2026-01-22,AdMob,BR,Native,80451,1483,51.46,0.8854,0.7225
2026-01-22,AdMob,ID,Banner,228424,4167,30.29,0.1859,0.7134
2026-01-22,AdMob,ID,Interstitial,42773,865,16.1,0.5691,0.6615
2026-01-22,AdMob,ID,Rewarded,56219,1194,32.35,0.9232,0.6232
2026-01-22,AdMob,ID,Native,93498,2194,20.82,0.378,0.5892
2026-01-22,AdMob,DE,Banner,111020,2316,160.43,1.5621,0.9251
2026-01-22,AdMob,DE,Interstitial,22825,376,106.52,5.361,0.8705
2026-01-22,AdMob,DE,Rewarded,29066,531,213.08,9.0153,0.8132
2026-01-22,AdMob,DE,Native,44304,841,137.77,4.0067,0.7761
2026-01-22,AdMob,JP,Banner,141910,3316,199.31,1.628,0.8627
2026-01-22,AdMob,JP,Interstitial,23657,534,113.17,5.7027,0.8389
2026-01-22,AdMob,JP,Rewarded,33035,576,263.9,9.7974,0.8154
2026-01-22,AdMob,JP,Native,66475,1480,202.04,4.1034,0.7407
2026-01-22,Unity,US,Banner,199296,3955,429.2,2.3596,0.9127
2026-01-22,Unity,US,Interstitial,33701,724,232.61,8.2674,0.8349
2026-01-22,Unity,US,Rewarded,51495,1154,526.58,11.9717,0.8542
2026-01-22,Unity,US,Native,87142,1595,394.49,5.7102,0.7928
2026-01-22,Unity,IN,Banner,257824,4320,48.17,0.2511,0.7441
2026-01-22,Unity,IN,Interstitial,47714,1143,25.19,0.7445,0.7091
2026-01-22,Unity,IN,Rewarded,78678,1848,60.03,1.1158,0.6838
2026-01-22,Unity,IN,Native,140846,2698,52.78,0.5449,0.6878
2026-01-22,Unity,BR,Banner,99802,1849,28.4,0.3389,0.8396
2026-01-22,Unity,BR,Interstitial,22117,365,20.69,1.1495,0.8137
2026-01-22,Unity,BR,Rewarded,28582,543,40.32,1.7667,0.7984
2026-01-22,Unity,BR,Native,55084,907,30.61,0.7989,0.6956
2026-01-22,Unity,ID,Banner,131827,2911,15.4,0.1677,0.6965
2026-01-22,Unity,ID,Interstitial,23933,479,9.82,0.6069,0.6758
2026-01-22,Unity,ID,Rewarded,42791,935,23.53,0.8664,0.6347
2026-01-22,Unity,ID,Native,77796,1803,18.01,0.3942,0.5874
2026-01-22,Unity,DE,Banner,66847,1136,98.88,1.6669,0.8874
2026-01-22,Unity,DE,Interstitial,14375,281,65.92,5.5277,0.8296
2026-01-22,Unity,DE,Rewarded,22870,466,149.32,8.3992,0.7774
2026-01-22,Unity,DE,Native,37128,639,117.25,4.0754,0.7749
2026-01-22,Unity,JP,Banner,93017,1794,145.31,1.8638,0.8381
2026-01-22,Unity,JP,Interstitial,16622,344,83.75,6.2033,0.8123
2026-01-22,Unity,JP,Rewarded,29503,702,232.21,9.536,0.8254
2026-01-22,Unity,JP,Native,37327,853,119.1,4.3031,0.7415
2026-01-22,AppLovin,US,Banner,115693,2585,300.91,2.7953,0.9305
2026-01-22,AppLovin,US,Interstitial,21891,354,156.27,7.9619,0.8966
2026-01-22,AppLovin,US,Rewarded,41064,776,397.52,11.5106,0.841
2026-01-22,AppLovin,US,Native,64590,1089,307.39,6.1833,0.7697
2026-01-22,AppLovin,IN,Banner,174178,3821,33.25,0.2443,0.7816
2026-01-22,AppLovin,IN,Interstitial,40116,650,23.17,0.7876,0.7334
2026-01-22,AppLovin,IN,Rewarded,57040,1062,54.59,1.3142,0.7282
2026-01-22,AppLovin,IN,Native,102633,1656,40.51,0.5989,0.6591
2026-01-22,AppLovin,BR,Banner,65426,1409,21.0,0.3607,0.8899
2026-01-22,AppLovin,BR,Interstitial,13069,297,12.2,1.1254,0.8294
2026-01-22,AppLovin,BR,Rewarded,23294,527,31.45,1.852,0.7289
2026-01-22,AppLovin,BR,Native,40743,721,24.03,0.7995,0.7376
2026-01-22,AppLovin,ID,Banner,86209,1612,10.17,0.1692,0.6969
2026-01-22,AppLovin,ID,Interstitial,19510,354,8.0,0.601,0.6824
2026-01-22,AppLovin,ID,Rewarded,25762,473,15.18,0.9189,0.6412
2026-01-22,AppLovin,ID,Native,55504,1107,15.51,0.4407,0.6339
2026-01-22,AppLovin,DE,Banner,44463,868,66.6,1.7148,0.8735
2026-01-22,AppLovin,DE,Interstitial,8695,201,41.92,5.8578,0.823
2026-01-22,AppLovin,DE,Rewarded,16639,348,113.1,8.1916,0.8298
2026-01-22,AppLovin,DE,Native,27273,537,81.49,3.7975,0.7869
2026-01-22,AppLovin,JP,Banner,70768,1576,111.37,1.7951,0.8767
2026-01-22,AppLovin,JP,Interstitial,13705,270,67.27,6.0654,0.8092
2026-01-22,AppLovin,JP,Rewarded,21382,347,165.1,9.4554,0.8166
2026-01-22,AppLovin,JP,Native,30948,507,103.38,4.3232,0.7727
2026-01-22,ironSource,US,Banner,110573,2049,253.99,2.5747,0.8922
2026-01-22,ironSource,US,Interstitial,18691,322,133.45,8.5525,0.8348
2026-01-22,ironSource,US,Rewarded,32814,644,312.41,11.8131,0.8059
2026-01-22,ironSource,US,Native,50256,1121,244.87,6.2637,0.7779
2026-01-22,ironSource,IN,Banner,165680,3230,27.63,0.2214,0.7532
2026-01-22,ironSource,IN,Interstitial,31010,592,19.43,0.839,0.747
2026-01-22,ironSource,IN,Rewarded,43258,838,34.71,1.1344,0.7073
2026-01-22,ironSource,IN,Native,80358,1833,28.32,0.5231,0.6738
2026-01-22,ironSource,BR,Banner,55642,1038,17.81,0.3594,0.8904
2026-01-22,ironSource,BR,Interstitial,12342,206,11.1,1.1016,0.8161
2026-01-22,ironSource,BR,Rewarded,20479,443,30.26,1.8776,0.787
2026-01-22,ironSource,BR,Native,30807,728,19.17,0.8316,0.7484
2026-01-22,ironSource,ID,Banner,79976,1624,11.35,0.1955,0.726
2026-01-22,ironSource,ID,Interstitial,15781,282,5.8,0.5651,0.6501
2026-01-22,ironSource,ID,Rewarded,24070,573,13.63,0.8784,0.6447
2026-01-22,ironSource,ID,Native,38203,625,9.37,0.416,0.5896
2026-01-22,ironSource,DE,Banner,43304,744,66.92,1.6733,0.9235
2026-01-22,ironSource,DE,Interstitial,8172,131,35.54,5.229,0.8317
2026-01-22,ironSource,DE,Rewarded,10669,254,65.95,7.9353,0.779
2026-01-22,ironSource,DE,Native,18851,390,49.87,3.5653,0.742
2026-01-22,ironSource,JP,Banner,43460,781,77.24,1.9305,0.9206
2026-01-22,ironSource,JP,Interstitial,9850,190,45.31,5.4266,0.8478
2026-01-22,ironSource,JP,Rewarded,13965,269,95.15,8.4723,0.8042
2026-01-22,ironSource,JP,Native,22597,516,74.16,4.3589,0.7529
2026-01-23,AdMob,US,Banner,221310,3744,558.38,2.6957,0.936
2026-01-23,AdMob,US,Interstitial,52922,906,405.85,8.4006,0.9129
2026-01-23,AdMob,US,Rewarded,78213,1457,843.03,12.449,0.8658
2026-01-23,AdMob,US,Native,142331,3192,699.0,6.4278,0.764
2026-01-23,AdMob,IN,Banner,459472,9263,81.24,0.2281,0.7751
2026-01-23,AdMob,IN,Interstitial,75078,1370,39.07,0.7224,0.7203
2026-01-23,AdMob,IN,Rewarded,117969,2552,96.31,1.1211,0.7282
2026-01-23,AdMob,IN,Native,175112,4141,68.0,0.5768,0.6732
2026-01-23,AdMob,BR,Banner,127635,2993,38.67,0.3419,0.8864
2026-01-23,AdMob,BR,Interstitial,31985,643,31.31,1.2638,0.7745
2026-01-23,AdMob,BR,Rewarded,41376,706,55.0,1.6852,0.7887
2026-01-23,AdMob,BR,Native,74294,1769,47.5,0.9137,0.6998
2026-01-23,AdMob,ID,Banner,229657,4255,29.1,0.182,0.6963
2026-01-23,AdMob,ID,Interstitial,39093,929,15.09,0.5771,0.669
2026-01-23,AdMob,ID,Rewarded,53760,1116,31.18,0.942,0.6156
2026-01-23,AdMob,ID,Native,112478,2386,26.81,0.4022,0.5928
2026-01-23,AdMob,DE,Banner,106378,1916,160.95,1.7121,0.8837
2026-01-23,AdMob,DE,Interstitial,22735,517,115.47,5.9656,0.8514
2026-01-23,AdMob,DE,Rewarded,29570,573,187.93,8.1252,0.7822
2026-01-23,AdMob,DE,Native,50561,1125,133.94,3.4823,0.7607
2026-01-23,AdMob,JP,Banner,131751,2127,223.11,1.8487,0.916
2026-01-23,AdMob,JP,Interstitial,25427,472,135.43,6.3448,0.8395
2026-01-23,AdMob,JP,Rewarded,33407,769,255.83,9.6976,0.7897
2026-01-23,AdMob,JP,Native,64109,1363,214.76,4.3463,0.7708
2026-01-23,Unity,US,Banner,169647,3221,411.17,2.557,0.9479
2026-01-23,Unity,US,Interstitial,33825,565,240.54,7.8127,0.9102
2026-01-23,Unity,US,Rewarded,54834,1175,563.46,12.5286,0.8202
2026-01-23,Unity,US,Native,76136,1722,370.71,6.0615,0.8033
2026-01-23,Unity,IN,Banner,252324,5817,51.79,0.2591,0.7922
2026-01-23,Unity,IN,Interstitial,55752,1293,34.72,0.8067,0.7721
2026-01-23,Unity,IN,Rewarded,82693,1579,65.81,1.1459,0.6945
2026-01-23,Unity,IN,Native,131048,2170,48.08,0.5341,0.6869
2026-01-23,Unity,BR,Banner,110594,1823,31.14,0.3364,0.8368
2026-01-23,Unity,BR,Interstitial,19550,347,20.73,1.2644,0.8386
2026-01-23,Unity,BR,Rewarded,31155,688,44.24,1.7893,0.7936
2026-01-23,Unity,BR,Native,52705,847,34.23,0.8687,0.7476
2026-01-23,Unity,ID,Banner,135921,2765,19.51,0.1947,0.7373
2026-01-23,Unity,ID,Interstitial,28249,600,11.26,0.5817,0.6854
2026-01-23,Unity,ID,Rewarded,40971,706,25.82,0.9385,0.6714
2026-01-23,Unity,ID,Native,68982,1241,17.73,0.4123,0.6235
2026-01-23,Unity,DE,Banner,72945,1698,115.55,1.7746,0.8926
2026-01-23,Unity,DE,Interstitial,16071,379,67.76,5.0667,0.8322
2026-01-23,Unity,DE,Rewarded,23887,412,139.66,7.5862,0.7707
2026-01-23,Unity,DE,Native,40208,916,110.87,3.6036,0.7652
2026-01-23,Unity,JP,Banner,74910,1715,118.44,1.8376,0.8604
2026-01-23,Unity,JP,Interstitial,16363,290,86.63,6.2241,0.8506
2026-01-23,Unity,JP,Rewarded,22586,507,154.74,8.8366,0.7753
2026-01-23,Unity,JP,Native,47692,993,150.12,4.1639,0.756
2026-01-23,AppLovin,US,Banner,137268,2487,310.08,2.5118,0.8993
2026-01-23,AppLovin,US,Interstitial,25271,422,184.72,8.4136,0.8688
2026-01-23,AppLovin,US,Rewarded,39959,771,385.64,12.02,0.8029
2026-01-23,AppLovin,US,Native,57395,1124,268.04,6.0498,0.7719
2026-01-23,AppLovin,IN,Banner,202230,4660,34.39,0.2258,0.7531
2026-01-23,AppLovin,IN,Interstitial,39204,783,21.77,0.7859,0.7066
2026-01-23,AppLovin,IN,Rewarded,60975,1062,53.05,1.2141,0.7165
2026-01-23,AppLovin,IN,Native,92566,1581,38.14,0.5948,0.6926
2026-01-23,AppLovin,BR,Banner,74947,1394,20.67,0.3394,0.8126
2026-01-23,AppLovin,BR,Interstitial,13396,229,13.57,1.2504,0.8102
2026-01-23,AppLovin,BR,Rewarded,19187,400,27.14,1.9109,0.7402
2026-01-23,AppLovin,BR,Native,35665,595,21.61,0.8544,0.7092
2026-01-23,AppLovin,ID,Banner,91688,1949,11.06,0.1688,0.7148
2026-01-23,AppLovin,ID,Interstitial,18582,387,6.89,0.5414,0.6853
2026-01-23,AppLovin,ID,Rewarded,34165,703,20.22,0.9161,0.6461
2026-01-23,AppLovin,ID,Native,56418,1009,15.18,0.4476,0.6012
2026-01-23,AppLovin,DE,Banner,46439,929,70.71,1.6515,0.922
2026-01-23,AppLovin,DE,Interstitial,8703,159,44.06,5.7459,0.8812
2026-01-23,AppLovin,DE,Rewarded,15738,358,107.66,8.1289,0.8415
2026-01-23,AppLovin,DE,Native,25190,502,79.99,3.9975,0.7943
2026-01-23,AppLovin,JP,Banner,58998,1127,95.45,1.8913,0.8554
2026-01-23,AppLovin,JP,Interstitial,13871,245,72.0,6.2693,0.828
2026-01-23,AppLovin,JP,Rewarded,17939,393,118.38,8.6114,0.7663
2026-01-23,AppLovin,JP,Native,28925,690,89.01,4.1615,0.7395
2026-01-23,ironSource,US,Banner,96732,2004,199.34,2.3358,0.8823
2026-01-23,ironSource,US,Interstitial,20596,338,149.5,8.3619,0.868
2026-01-23,ironSource,US,Rewarded,30148,507,307.41,12.7621,0.799
2026-01-23,ironSource,US,Native,44353,779,191.99,5.4752,0.7906
2026-01-23,ironSource,IN,Banner,148068,3381,27.09,0.2243,0.8157
2026-01-23,ironSource,IN,Interstitial,29412,586,16.35,0.7724,0.7195
2026-01-23,ironSource,IN,Rewarded,41082,952,35.88,1.2411,0.7036
2026-01-23,ironSource,IN,Native,71945,1224,29.16,0.5941,0.6824
2026-01-23,ironSource,BR,Banner,58174,1053,16.22,0.3363,0.8292
2026-01-23,ironSource,BR,Interstitial,12202,207,12.13,1.1787,0.8437
2026-01-23,ironSource,BR,Rewarded,20557,384,27.51,1.703,0.7859
2026-01-23,ironSource,BR,Native,26787,569,17.09,0.9001,0.7087
2026-01-23,ironSource,ID,Banner,81594,1783,10.51,0.179,0.7197
2026-01-23,ironSource,ID,Interstitial,14021,230,6.18,0.6202,0.7111
2026-01-23,ironSource,ID,Rewarded,21412,411,12.95,0.939,0.6439
2026-01-23,ironSource,ID,Native,35643,706,8.83,0.4206,0.5891
2026-01-23,ironSource,DE,Banner,43163,1033,60.88,1.5702,0.8983
2026-01-23,ironSource,DE,Interstitial,8447,187,42.07,5.8755,0.8477
2026-01-23,ironSource,DE,Rewarded,10345,198,62.02,7.6278,0.7859
2026-01-23,ironSource,DE,Native,22074,478,63.99,3.7316,0.7768
2026-01-23,ironSource,JP,Banner,51292,961,79.53,1.7486,0.8868
2026-01-23,ironSource,JP,Interstitial,8751,145,46.42,6.5914,0.8048
2026-01-23,ironSource,JP,Rewarded,16703,311,116.06,8.6433,0.8039
2026-01-23,ironSource,JP,Native,24185,466,71.23,4.0002,0.7363
2026-01-24,AdMob,US,Banner,306510,5006,752.7,2.5559,0.9608
2026-01-24,AdMob,US,Interstitial,57552,943,453.02,8.6432,0.9107
2026-01-24,AdMob,US,Rewarded,88151,2028,970.71,13.6518,0.8066
2026-01-24,AdMob,US,Native,123008,2614,624.89,6.2266,0.8159
2026-01-24,AdMob,IN,Banner,451586,8924,80.07,0.2182,0.8128
2026-01-24,AdMob,IN,Interstitial,79000,1342,48.52,0.8304,0.7397
2026-01-24,AdMob,IN,Rewarded,126170,2646,97.75,1.0955,0.7072
2026-01-24,AdMob,IN,Native,230396,4821,94.25,0.5955,0.6869
2026-01-24,AdMob,BR,Banner,147285,3022,46.44,0.3741,0.843
